pageName,pattern,depth,layout,hasLargeImage,causesLayoutShift,slowClickHandler,deepComponentTree,bulkDOMNodes,slowNetwork,expensiveEffects,largeJsonState,LCP,FID,CLS,TBT,renderTime,jsBundleSizeKB,hasJank,imageLoadTime,label
missinguseMemoTest57,missing-useMemo,3,column,False,False,False,True,True,False,True,False,2040.1697999999997,10000.0,0.0,10305.0,5459.546885958156,7.455078125,True,0,slow
missinguseMemoTest58,missing-useMemo,4,row,False,False,False,False,False,True,False,False,2190.7453,421.0,0.0,478.0,923.384158021469,11.5498046875,True,0,slow
missinguseMemoTest59,missing-useMemo,5,column,True,True,False,False,False,False,True,False,2144.1781,10000.0,0.1739005181790089,10506.0,8336.037592002429,8.6923828125,True,0,slow
missinguseMemoTest60,missing-useMemo,2,row,False,False,False,False,False,False,True,False,1981.2708999999998,8004.0,0.0,8350.0,4308.6656320008615,6.0537109375,True,0,slow
missinguseMemoTest61,missing-useMemo,3,column,True,False,False,True,True,False,False,True,2128.6916,428.0,0.0,616.9999999999998,950.1087039589308,8.3994140625,True,0,slow
missinguseMemoTest62,missing-useMemo,4,row,False,False,False,False,True,False,False,False,2409.0771999999997,424.0,0.0,710.5,1664.563372038846,11.0400390625,True,0,slow
missinguseMemoTest63,missing-useMemo,5,column,False,False,False,True,True,False,True,False,7103.986725000001,10000.000000000002,0.0,10392.000000000002,12466.016511996891,8.041015625,True,0,slow
missinguseMemoTest64,missing-useMemo,2,row,False,True,False,True,True,True,False,False,2038.6495,427.0,0.08390144744303822,728.9999999999995,2286.3945040322296,8.98046875,True,0,slow
missinguseMemoTest65,missing-useMemo,3,column,False,True,False,False,True,True,False,False,2130.5571999999997,427.0,0.16301036938539012,763.9999999999998,2132.46933598753,9.5,True,0,slow
missinguseMemoTest66,missing-useMemo,4,row,False,False,False,True,False,False,False,False,2141.5781,430.0,0.0,394.0,896.0347720102739,8.62890625,False,0,fast
missinguseMemoTest67,missing-useMemo,5,column,False,False,True,True,False,False,False,False,2145.7984500000002,438.0,0.0,492.0,919.3351940357351,9.572265625,True,0,slow
missinguseMemoTest68,missing-useMemo,2,row,False,True,False,False,False,True,False,False,1678.972,439.0,0.05278712054675872,422.0,1898.4845380516765,4.875,False,0,fast
missinguseMemoTest69,missing-useMemo,3,column,False,False,False,True,True,False,True,False,1974.5669999999998,10000.0,0.0,10720.6701,949.273578060255,6.6396484375,True,0,slow
missinguseMemoTest70,missing-useMemo,4,row,True,False,False,False,True,False,False,True,2486.0852000000004,427.0,0.0,730.9999999999995,1702.4126879925302,11.9208984375,True,0,slow
missinguseMemoTest71,missing-useMemo,5,column,False,False,False,True,False,False,False,False,2328.6469499999994,455.0,0.0,562.0,932.3597420595073,9.8662109375,True,0,slow
missinguseMemoTest72,missing-useMemo,2,row,False,False,False,False,False,False,False,False,1833.1674,439.0,0.0,409.0,979.9451420204543,4.8798828125,False,0,fast
missinguseMemoTest73,missing-useMemo,3,column,False,False,False,True,False,False,False,False,1825.22875,425.0,0.0,556.0,951.1537360270501,5.759765625,True,0,slow
missinguseMemoTest74,missing-useMemo,4,row,True,True,True,True,True,False,False,False,2132.5519000000004,424.0,0.13739003117714504,939.0000000000002,1633.9133299511004,8.9853515625,True,0,slow
missinguseMemoTest75,missing-useMemo,5,column,False,False,False,True,False,True,False,True,2287.82265,430.0,0.0,447.0,921.8810539837647,13.0146484375,True,0,slow
missinguseMemoTest76,missing-useMemo,2,row,False,False,False,True,False,False,True,False,1975.998,8068.0,0.0,8440.0,3624.519036006656,6.34765625,True,0,slow
missinguseMemoTest77,missing-useMemo,3,column,True,True,False,True,False,False,False,False,2140.1189000000004,431.0,0.23009067584385254,572.0,1517.3701820222902,8.9873046875,True,0,slow
missinguseMemoTest78,missing-useMemo,4,row,True,False,False,True,False,False,False,False,1862.88,430.0,0.0,479.0,1452.7933359698059,5.4677734375,True,0,slow
missinguseMemoTest79,missing-useMemo,5,column,True,True,False,True,False,True,True,False,12430.862799999999,9999.999999999998,0.17246426558391761,10440.999999999998,8352.693532015814,11.02734375,True,0,slow
missinguseMemoTest80,missing-useMemo,2,row,False,False,False,False,True,False,False,False,2151.7241999999997,440.0,4.414828336208728e-06,554.0,940.2549799734641,7.75,True,0,slow
missinguseMemoTest81,missing-useMemo,3,column,False,True,False,False,False,False,False,True,1664.2458,425.0,0.2347068948882552,422.0,1575.46992003675,4.0,True,0,slow
missinguseMemoTest82,missing-useMemo,4,row,False,True,False,True,False,True,True,False,12151.112000000001,10000.000000000002,0.046178316034540416,10424.000000000002,6858.400926000381,9.857421875,True,0,slow
missinguseMemoTest83,missing-useMemo,5,column,False,True,False,False,True,False,True,False,2217.0269000000003,10000.0,0.1641364731229336,10926.427875000001,8389.43511601313,8.921875,True,0,slow
missinguseMemoTest84,missing-useMemo,2,row,False,False,True,True,False,False,False,False,1995.2773000000002,436.0,0.009016054164898167,451.0,1172.1790340141724,7.5205078125,True,0,slow
missinguseMemoTest85,missing-useMemo,3,column,False,False,False,False,False,True,False,False,2393.01735,420.0,0.0,484.0,1643.9509399365807,13.0849609375,True,0,slow
missinguseMemoTest86,missing-useMemo,4,row,True,False,False,False,True,False,True,False,6424.315200000001,8080.999999999999,0.0,9070.0557,10396.30042398216,11.333984375,True,0,slow
missinguseMemoTest87,missing-useMemo,5,column,False,False,False,True,False,False,True,False,6921.7465,10000.0,0.0,10282.0,12198.696947983419,8.62890625,True,0,slow
missinguseMemoTest88,missing-useMemo,2,row,False,False,False,False,False,True,False,True,1850.8175,439.0,0.0,414.0,904.1546400062083,7.2216796875,False,0,fast
missinguseMemoTest89,missing-useMemo,3,column,False,False,False,True,False,False,False,False,1979.89725,433.0,0.0,397.0,902.428680018692,6.283203125,False,0,fast
missinguseMemoTest90,missing-useMemo,4,row,False,True,True,True,False,False,True,True,1978.0717499999998,10000.0,0.04561230780750781,10389.0,6870.81312006115,6.2822265625,True,0,slow
missinguseMemoTest91,missing-useMemo,5,column,True,False,False,False,False,False,False,False,2292.8240000000005,428.0,0.0,498.0,916.2083659535169,11.3310546875,True,0,slow
missinguseMemoTest92,missing-useMemo,2,row,False,True,False,True,False,False,True,True,2142.7411,8113.999999999999,0.05751998136254417,8484.0,4230.376111958136,8.04296875,True,0,slow
missinguseMemoTest93,missing-useMemo,3,column,False,True,False,False,False,True,False,False,1982.9541999999997,431.0,0.16401015599724258,480.41284999999993,1509.094815978317,8.978515625,True,0,slow
missinguseMemoTest94,missing-useMemo,4,row,False,True,False,True,True,True,True,True,10417.43305,8087.999999999999,0.06821447299126279,8938.0,10776.553659990353,11.2578125,True,0,slow
missinguseMemoTest95,missing-useMemo,5,column,True,False,False,False,False,False,False,False,2156.2399000000005,423.0,0.0,519.0,1537.765908013425,9.572265625,True,0,slow
missinguseMemoTest96,missing-useMemo,2,row,True,False,False,False,True,False,True,False,4167.409900000001,4066.0000000000005,0.0,4521.0,5953.965480010948,8.107421875,True,0,slow
missinguseMemoTest97,missing-useMemo,3,column,False,True,False,True,False,False,False,False,2135.2841000000003,431.0,0.23567013016160984,498.0,1594.9957900589134,7.7490234375,True,0,slow
missinguseMemoTest98,missing-useMemo,4,row,False,True,False,False,False,True,False,False,1972.9541999999997,425.0,0.09260926632046292,444.0,1525.0051060486126,9.4990234375,True,0,slow
missinguseMemoTest99,missing-useMemo,5,column,False,False,False,False,False,False,False,False,2135.5652,431.0,0.0,445.0,1402.8823740172766,8.04296875,True,0,slow
missinguseMemoTest100,missing-useMemo,2,row,False,False,False,True,False,False,False,False,1971.70825,423.0,0.0,400.5,903.7399019971228,6.34765625,False,0,fast
missinguseMemoTest101,missing-useMemo,3,column,False,True,False,False,False,False,True,False,1986.5285,10000.0,0.1697809673224297,10351.0,5587.302236022978,6.283203125,True,0,slow
missinguseMemoTest102,missing-useMemo,4,row,False,False,False,False,False,False,False,False,1975.0881999999997,427.0,0.0,428.5,904.594770047431,7.2265625,True,0,slow
missinguseMemoTest103,missing-useMemo,5,column,False,True,False,False,True,False,False,True,2177.4971,430.0,0.1611398008857952,1180.0,2335.6234779869224,8.9853515625,True,0,slow
missinguseMemoTest104,missing-useMemo,2,row,False,True,True,True,False,True,False,True,1976.83725,432.0,0.0767470604517714,393.0,1851.7118480355548,7.1572265625,False,0,fast
missinguseMemoTest105,missing-useMemo,3,column,True,False,False,False,False,False,True,False,1979.3019,10000.0,0.0,10325.441825,5869.471126001916,5.4658203125,True,0,slow
missinguseMemoTest106,missing-useMemo,4,row,False,False,False,True,False,False,True,True,6044.39625,8058.000000000001,0.0,8333.5,10014.252506033159,10.09375,True,0,slow
missinguseMemoTest107,missing-useMemo,5,column,True,False,False,False,False,False,False,False,2484.7295999999997,425.0,0.0,478.0,1684.9386780191326,11.919921875,True,0,slow
missinguseMemoTest108,missing-useMemo,2,row,True,False,False,False,False,True,False,False,2024.6092499999997,431.0,0.0,443.5,3201.0811840374377,8.3935546875,True,0,slow
missinguseMemoTest109,missing-useMemo,3,column,False,True,False,True,False,True,False,False,2411.5942,441.0,0.23567013016160984,450.5,2357.437063974552,12.43359375,True,0,slow
missinguseMemoTest110,missing-useMemo,4,row,False,True,False,True,False,True,False,False,2138.8823,436.0,0.12998516001323132,568.0,1565.150916019506,11.0283203125,True,0,slow
missinguseMemoTest111,missing-useMemo,5,column,True,True,False,True,False,True,False,True,1987.487,432.0,0.3441201015634126,463.0,1551.4337279924964,9.5595703125,True,0,slow
missinguseMemoTest112,missing-useMemo,2,row,False,True,True,True,True,False,False,False,1669.259,429.0,0.07999905453871085,655.0,1918.9855000313758,4.29296875,True,0,slow
missinguseMemoTest113,missing-useMemo,3,column,False,False,False,False,False,False,False,False,2232.3842000000004,432.0,0.0,419.5,1582.4493439375688,8.6279296875,True,0,slow
missinguseMemoTest114,missing-useMemo,4,row,False,True,False,False,False,True,True,True,10208.6726,8075.0,0.06337894591587313,8445.0,10680.466744012301,9.2705078125,True,0,slow
missinguseMemoTest115,missing-useMemo,5,column,True,True,False,True,False,True,False,False,1987.9118999999998,430.0,0.23567013016160984,435.0000000000002,1544.0136579942323,10.732421875,True,0,slow
missinguseMemoTest116,missing-useMemo,2,row,False,False,False,False,True,False,False,False,1984.6877,436.0,0.0,557.0,936.9179179769086,7.5205078125,True,0,slow
missinguseMemoTest117,missing-useMemo,3,column,False,False,False,False,False,False,True,False,1987.3954000000003,10000.0,0.0,10352.0,4942.170688015327,6.8701171875,True,0,slow
missinguseMemoTest118,missing-useMemo,4,row,False,False,False,False,False,True,False,False,2014.1431999999998,460.0,0.0,446.0,1914.5555040341662,9.85546875,True,0,slow
